cnpj;cnpj_basico;matriz_filial;razao_social;nome_fantasia;situacao_cadastral;data_situacao_cadastral;motivo_situacao_cadastral;nome_cidade_exterior;cd_pais;nm_pais;cd_natureza_juridica;nm_natureza_juridica;data_inicio_atividades;cnae_fiscal;nm_cnae;cnae_fiscal_secundaria;tipo_logradouro;logradouro;numero;complemento;bairro;cep;uf;municipio;ddd1;telefone1;ddd2;telefone2;ddd_fax;fax;correio_eletronico;situacao_especial;data_situacao_especial;qualificacao_responsavel;capital_social;capital_social_str;porte_empresa;ente_federativo_responsavel
51854487000100;51854487;1;UNIAO FUTEBOL CLUBE;;02;20210525;00;;;;3999;Associação Privada;19810328;9312300;Clubes sociais, esportivos e similares;;PRACA;PRESIDENTE VARGAS;35;;CENTRO;15520000;SP;7223;;;;;;;;;;16;0;0,00;05;
51855484000191;51855484;1;NOSSO GREMIO RECREATIVO E ESPORTIVO;;02;19980728;00;;;;3999;Associação Privada;19800528;9312300;Clubes sociais, esportivos e similares;;RUA;JOAO BENHOSSI;441;;ESTANCIA JOCKEI CLUB;15081523;SP;7097;17;32384905;;;;;SILVIA.CORRENTE@GMAIL.COM;;;16;0;0,00;05;
51858322000107;51858322;1;PALESTRA ESPORTE CLUBE;;02;20051103;00;;;;3999;Associação Privada;19810325;9312300;Clubes sociais, esportivos e similares;8650001;RUA;JOAO MESQUITA;2831;;CENTRO;15061011;SP;7097;;;;;;;;;;16;0;0,00;05;
51858322000298;51858322;2;PALESTRA ESPORTE CLUBE;CLUBE DE CAMPO PALESTRA ESPORTE CLUBE;02;20140128;00;;;;3999;Associação Privada;20140128;9312300;Clubes sociais, esportivos e similares;;AVENIDA;FERNANDO BONVINO;SN;;MINI DISTRITO WALDEMAR DE OLIVEIRA VERDI;15035460;SP;7097;17;40091700;;;;;societario@comarc.com.br;;;16;0;0,00;05;
51873065000182;51873065;1;SOCIEDADE RECREATIVA E ESPORTIVA VILA MARIETA;;02;20040924;00;;;;3999;Associação Privada;19800415;9312300;Clubes sociais, esportivos e similares;;AVENIDA;DR BETIM;688;;VILA MARIETA;13042020;SP;6291;19;32343901;;;;;VILAMARIETA.CLUBE@OUTLOOK.COM;;;16;0;0,00;05;
51913838000107;51913838;1;CLUBE DE CAMPO DE BRAGANCA;;02;20040821;00;;;;3999;Associação Privada;19840106;9312300;Clubes sociais, esportivos e similares;9499500,9430800,9493600;AVENIDA;DOM PEDRO I;175;;TABOAO;12914481;SP;6251;;;;;;;;;;16;0;0,00;05;
51965861000145;51965861;1;LONG LIFE S/C LTDA.;;08;20040108;01;;;;2240;Sociedade Simples Limitada;19800110;9312300;Clubes sociais, esportivos e similares;;RUA;ARARITAGUABA;228;;VL MARIA;02122010;SP;7107;;;;;;;;;;49;0;0,00;05;
51965861000226;51965861;2;LONG LIFE S/C LTDA.;;08;19900503;01;;;;2240;Sociedade Simples Limitada;19820128;8888888;Atividade Econônica não informada;;RUA;ARARITAGUABA;247;249;VL MARIA;02122010;SP;7107;;;;;;;;;;49;0;0,00;05;
51983393000131;51983393;1;CLUBE DE CAMPO DE MAIRIPORA;CLUBE DE CAMPO;02;20031004;00;;;;3999;Associação Privada;19670104;9312300;Clubes sociais, esportivos e similares;;RODOVIA;FERNAO DIAS;0;KM    35;CIDADE JARDIM;07600320;SP;6671;11;44192005;;;;;CLUBECAMPOMAIRIPORA@GMAIL.COM;;;16;0;0,00;05;
52049871000101;52049871;1;MARILIA TENIS CLUBE;;02;20051103;00;;;;3999;Associação Privada;19670317;9312300;Clubes sociais, esportivos e similares;;AVENIDA;RIO BRANCO;949;;CENTRO;17502000;SP;6681;;;;;;;;;;16;0;0,00;05;
52057130000164;52057130;1;DIRETORIO ACADEMICO CHRISTIANO ALTENFELDER;;02;20190902;00;;;;3999;Associação Privada;19690521;9312300;Clubes sociais, esportivos e similares;;RUA;AZIS ATHALA;S/N;;VILA FRAGATA;17526290;SP;6681;;;;;;;;;;16;0;0,00;05;
52057130000245;52057130;2;DIRETORIO ACADEMICO CHRISTIANO ALTENFELDER;;02;20190902;00;;;;3999;Associação Privada;19730622;9312300;Clubes sociais, esportivos e similares;;RUA;SAO LUIZ;511;;CENTRO;17500001;SP;6681;;;;;;;;;;16;0;0,00;05;
52060969000151;52060969;1;LIGA DE FUTEBOL DE MARILIA;;04;20180828;63;;;;3999;Associação Privada;19701008;9312300;Clubes sociais, esportivos e similares;;RUA;NICOLINO ROSELLI;835;;PAULISTA;17506060;SP;6681;14;34221410;;;14;34221410;fbingo@bol.com.br;;;16;0;0,00;05;
52060969000232;52060969;2;LIGA DE FUTEBOL DE MARILIA;;08;20010131;01;;;;3999;Associação Privada;19970814;9319101;Produção e promoção de eventos esportivos;9319199;RUA;RAPOSO TAVARES,;7-28;;HIGIENOPOLIS;17053460;SP;6219;;;;;;;;;;16;0;0,00;05;
52060969000313;52060969;2;LIGA DE FUTEBOL DE MARILIA;MARILIA PARK BINGO;04;20180828;63;;;;3999;Associação Privada;20010131;9200301;Casas de bingo;;RUA;NOVE JULHO;913;;CENTRO;17509110;SP;6681;14;4221410;;;14;4221410;;;;16;0;0,00;05;
52150570000161;52150570;1;UNIAO AGRICOLA BARBARENSE FUTEBOL CLUBE;;02;20051103;00;;;;3999;Associação Privada;19840208;9312300;Clubes sociais, esportivos e similares;9311500,8230001,9329801;RUA;13 DE MAIO;1269;;CENTRO;13450269;SP;7017;;;;;;;;;;16;0;0,00;05;
52150570000242;52150570;2;UNIAO AGRICOLA BARBARENSE FUTEBOL CLUBE;BINGO GOLDEN STAR;02;20020318;00;;;;3999;Associação Privada;20020318;9200301;Casas de bingo;;AVENIDA;SANTA BARBARA;777;LOJA A;MOLLON;13456080;SP;7017;19;34577995;;;;;zampieri@dglnet.com.br;;;16;0;0,00;05;
52150570000323;52150570;2;UNIAO AGRICOLA BARBARENSE FUTEBOL CLUBE;BINGO GOLDEN STAR;02;20020318;00;;;;3999;Associação Privada;20020318;9312300;Clubes sociais, esportivos e similares;9001999;AVENIDA;SANTA BARBARA;777;LOJA  A;VILA MOLLON;13456080;SP;7017;19;34633222;;;;;;;;16;0;0,00;05;
52161825000191;52161825;1;CLUBE DE CAMPO ASSOCIACAO ATLETICA GUAPIRA;;02;20051103;00;;;;3999;Associação Privada;19830121;9312300;Clubes sociais, esportivos e similares;;RUA;DR JOSE CAMARGO ARANHA;S N;;JACANA;02317180;SP;7107;;;;;;;;;;16;0;0,00;05;
52247244000177;52247244;1;ESPORTE CLUBE BEIRA MAR;;02;20051103;00;;;;3999;Associação Privada;19831006;9312300;Clubes sociais, esportivos e similares;;RUA;XV DE NOVEMBRO;576;;CENTRO;11310400;SP;7121;13;34685039;;;;;CONTABILIDADE.ORLLA@IG.COM.BR;;;16;0;0,00;05;
52269636000137;52269636;1;CLUBE RECREATIVO DE MARTINOPOLIS;CLUBE RECREATIVO DE MARTINOPOLIS;02;20051103;00;;;;3999;Associação Privada;19771206;9312300;Clubes sociais, esportivos e similares;;AVENIDA;CEL JOAO GOMES MARTINS;588;;CENTRO;19500000;SP;6685;;;;;;;;;;16;0;0,00;05;
52358637000158;52358637;1;GREMIO ESPORTIVO E SOCIAL HMA;GESHMA;02;20041002;00;;;;3999;Associação Privada;19860107;9312300;Clubes sociais, esportivos e similares;;ESTRADA;DO MATO DENTRO;166;;MATO DENTRO;12944480;SP;6181;;;;;;;;;;16;0;0,00;05;
52361730000111;52361730;1;CLUBE ATLETICO CAMPINAS;;02;20210211;00;;;;3999;Associação Privada;19840927;9312300;Clubes sociais, esportivos e similares;;RUA;DR RICARDO;621;;BOTAFOGO;13013180;SP;6291;;;;;;;;;;16;0;0,00;05;
52374311000114;52374311;1;ASSOCIACAO DESPORTIVA ARTE NEGRA;;02;20051103;00;;;;3999;Associação Privada;19850423;9312300;Clubes sociais, esportivos e similares;;RUA;ANASTACIO;34;LETRA B                   SALA  1;CUMBICA;07182200;SP;6477;11;24461346;11;24120858;11;24461346;lapaartenegra@gmail.com;;;16;0;0,00;05;
52381134000101;52381134;1;ASSOCIACAO DOS FUNCIONARIOS E APOSENTADOS DO BANCO DO ESTADO DE SAO PAULO S/A DE COLINA - SP;AFEABESP;02;20190115;00;;;;3999;Associação Privada;19851002;9312300;Clubes sociais, esportivos e similares;;RUA;6;400;;COHAB 2;14770000;SP;6341;17;33411914;;;17;33411914;;;;16;0;0,00;05;
52396603000158;52396603;1;ACACIA ESPORTE CLUBE;;02;20051103;00;;;;3999;Associação Privada;19850315;9312300;Clubes sociais, esportivos e similares;;RUA;MIGUEL LIPORACI SOBRINH;511;;;14500000;SP;6583;;;;;;;;;;16;0;0,00;05;
52572328000186;52572328;1;AEROCLUBE DE BIRITIBA MIRIM;AEROCLUBE IROHY;02;20051103;00;;;;3999;Associação Privada;19690321;9312300;Clubes sociais, esportivos e similares;;ESTRADA;MOGI SALESOPOLIS;S/N;KM 18;IROHY;08940000;SP;6231;;;;;;;;;;16;0;0,00;05;
52577244000135;52577244;1;CLUBE NAUTICO MOGIANO;;02;20051103;00;;;;3999;Associação Privada;19720315;9312300;Clubes sociais, esportivos e similares;8513900,8542200;RUA;CABO DIOGO OLIVER;758;;PONTE GRANDE;08773000;SP;6713;;;;;;;;;;16;0;0,00;05;
52577244000216;52577244;2;CLUBE NAUTICO MOGIANO;;02;20051103;00;;;;3999;Associação Privada;19720315;8531700;Educação superior - graduação;;RUA;CABO DIOGO OLIVER;758;;PONTE GRANDE;08773000;SP;6713;;;;;;;;;;16;0;0,00;05;
52577939000117;52577939;1;UNIAO MOGI DAS CRUZES FUTEBOL CLUBE;;02;20190912;00;;;;3999;Associação Privada;19700319;9312300;Clubes sociais, esportivos e similares;;AVENIDA;PREF FRANCISCO RIBEIRO NOGUEIRA;3979;;CAPUTERA;08717490;SP;6713;;;;;;;;;;16;0;0,00;05;
52639283000110;52639283;1;FEDERACAO DE MOTONAUTICA DO ESTADO DE SAO PAULO;;08;20081231;71;;;;3999;Associação Privada;19830509;9312300;Clubes sociais, esportivos e similares;;RUA;DA GERMAINE BURCHARD;451;5 ANDAR SALA 55;AGUA BRANCA;05002062;SP;7107;;;;;;;;;;16;0;0,00;05;
52644242000111;52644242;1;ESPORTE CLUBE VILA MARIANA;;02;20040828;00;;;;3999;Associação Privada;19830621;9312300;Clubes sociais, esportivos e similares;;RUA;DOMINGOS DE MORAIS;1768;;VL MARIANA;04010200;SP;7107;11;55712000;;;;;ECVM.VILAMARIANA@HOTMAIL.COM;;;16;0;0,00;05;
52779303000158;52779303;1;JAGUAR TENIS CLUBE;;02;20001209;00;;;;3999;Associação Privada;19690310;9312300;Clubes sociais, esportivos e similares;;RUA;GENERAL GOMES CARNEIRO;419;;SANTA CRUZ;13910001;SP;6595;;;;;;;;;;16;0;0,00;05;
52779840000106;52779840;1;GREMIO MOGIMIRIANO SOCIEDADE RECREATIVA;;02;20031004;00;;;;3999;Associação Privada;19690804;9312300;Clubes sociais, esportivos e similares;;RUA;AUREA;629;;JARDIM AUREA;13800206;SP;6717;19;38045092;19;38044025;19;38045092;gremio-mogimiriano@hotmail.com;;;16;0;0,00;05;
52779840000289;52779840;2;GREMIO MOGIMIRIANO SOCIEDADE RECREATIVA;;08;20170324;01;;;;3999;Associação Privada;19690804;9312300;Clubes sociais, esportivos e similares;;RUA;AUREA;SN;;VILA AUREA;13800206;SP;6717;;;;;;;;;;16;0;0,00;05;
52854825000177;52854825;1;MONTE ALTO CLUBE;;04;20181228;63;;;;3999;Associação Privada;19730719;9312300;Clubes sociais, esportivos e similares;;RUA;JEREMIAS PAULA EDUARDO;1729;;CENTRO;15910000;SP;6727;;;;;;;;;;16;0;0,00;05;
53022372000185;53022372;1;CLUBE DA COMUNIDADE JARDIM PATENTE;;02;20051103;00;;;;3999;Associação Privada;19831021;9312300;Clubes sociais, esportivos e similares;;RUA;ANTONIO ANNUNZIATO;57;;JARDIM PATENTE;04243220;SP;7107;;;;;;;;;;16;0;0,00;05;
53066312000164;53066312;1;CLUBE DESPORTIVO MUNICIPAL DO JARDIM NOEMIA;;02;20210719;00;;;;3999;Associação Privada;19831128;9312300;Clubes sociais, esportivos e similares;;RUA;FRANCISCO ANTONIO MEIRA;S N;;ITAIM PAULISTA;08180270;SP;7107;;;;;;;;;;16;0;0,00;05;
53103404000177;53103404;1;CENTRO DE RECREACAO INFANTIL PINGUINHO DE GENTE LTDA;;08;20150209;73;;;;2240;Sociedade Simples Limitada;19831208;9312300;Clubes sociais, esportivos e similares;;RUA;DR JOSE AUREO BUSTAMANT;22;;CHACARA STO ANTONIO;04710090;SP;7107;;;;;;;;;;49;0;0,00;05;
53208658000150;53208658;1;OLIMPIA FUTEBOL CLUBE;;02;20200115;00;;;;3999;Associação Privada;19851004;9312300;Clubes sociais, esportivos e similares;;RUA;PROF MARIA U B FURQUIM;92;;JARDIM GLORIA;15400000;SP;6779;;;;;;;;;;16;0;0,00;05;
53287199000147;53287199;1;ASSOC.DOS PROP.DE APART.DO RES.PQUE MARAJOARA;APARM;02;20200827;00;;;;3999;Associação Privada;19840229;9312300;Clubes sociais, esportivos e similares;;AVENIDA;DR SILVA MELO;106;;PQ.IND.TAQUARAL;04671902;SP;7107;;;;;;;;;;16;0;0,00;05;
53305090000195;53305090;1;CLUBE RANCHARIENSE DE ADESTRAMENTO DO CAVALO RURAL;CRAC RURAL;02;20201112;00;;;;3999;Associação Privada;19850517;9312300;Clubes sociais, esportivos e similares;;;ROV  RANCHARIA A BASTOS;S/N;KM 03 SP 457;RURAL;19600000;SP;6945;;;;;;;;;;16;0;0,00;05;
53308300000107;53308300;1;THERMAS DE EPITACIO;;04;20181227;63;;;;3999;Associação Privada;19870814;9312300;Clubes sociais, esportivos e similares;;ESTRADA;VICINAL CAMPINAL;SN;KM 02;ZONA URBANA;19470000;SP;6927;0018;02812539;;;0018;02812539;THERMASHOTEL@IEPENET.COM.BR;;;16;0;0,00;05;
53312757000187;53312757;1;CLUBE RECREATIVO E DE ESPORTES DE ORLANDIA;;08;20210930;01;;;;3999;Associação Privada;19910724;9312300;Clubes sociais, esportivos e similares;;RUA;QUATRO;124;;CENTRO;14620000;SP;6787;;;;;;;;;;16;0;0,00;05;
53314126000105;53314126;1;ASSOCIACAO ATLETICA BANCO DO BRASIL;;02;20001209;00;;;;3999;Associação Privada;19720711;9312300;Clubes sociais, esportivos e similares;;RUA;DEZOITO;160;A;JARDIM BENINI;14620000;SP;6787;16;38261122;;;;;nelcard@nelcard.com.br;;;16;0;0,00;05;
53320685000110;53320685;1;ASSOCIACAO DESPORTIVA CLASSISTA PARKER HANNIFIN;;02;20041224;00;;;;3999;Associação Privada;19870414;9312300;Clubes sociais, esportivos e similares;;;VAR  LUCAS NOGUEIRA GARCES;2181;;ESPERANCA;12324000;SP;6589;;;;;;;;;;16;0;0,00;05;
53330957000162;53330957;1;SOCIEDADE HIPICA DE GUARATINGUETA;HIPICA;02;20050924;00;;;;3999;Associação Privada;19891025;9312300;Clubes sociais, esportivos e similares;;ESTRADA;DO PIAGUI;S N;;COLONIA DO PIAGUI;12510470;SP;6469;;;;;;;;;;16;0;0,00;05;
53415121000160;53415121;1;CLUBE DAS PITANGUEIRAS;;02;20001209;00;;;;3999;Associação Privada;19851011;9312300;Clubes sociais, esportivos e similares;;RUA;SANTAREM;223;;GRANJA VIANA;06715125;SP;6361;;;;;;;;;;16;0;0,00;05;
53415873000121;53415873;1;CLUBE DE REGATAS CONFIANCA;;08;20081231;71;;;;3999;Associação Privada;19860204;9312300;Clubes sociais, esportivos e similares;;RUA;AGUAS DE LINDOIA;497;;JARDIM ROCHDALLE;06223160;SP;6789;;;;;;;;;;16;0;0,00;05;
53416533000115;53416533;1;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;19860225;9312300;Clubes sociais, esportivos e similares;;RUA;PAVAO NATAL;351;;PARQUE SANTA CECILIA (GRAJAU);04862020;SP;7107;11;36544441;;;11;36811566;ADVACCOELHO@GMAIL.COM;;;16;0;0,00;05;
53416533000204;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20030825;9312300;Clubes sociais, esportivos e similares;;AVENIDA;IBIRAPUERA;2601;;MOEMA;04029000;SP;7107;11;35780491;;;;;martins.contabil@terra.com.br;;;16;0;0,00;05;
53416533000387;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20031020;9200301;Casas de bingo;;RUA;NOVE DE JULHO;913;;CENTRO;17509110;SP;6681;;;;;;;;;;16;0;0,00;05;
53416533000468;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20031007;9200301;Casas de bingo;;AVENIDA;OROZIMBO MAIA;1062;;CAMBUI;13024045;SP;6291;14;4221410;;;14;4221410;;;;16;0;0,00;05;
53416533000549;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20040527;9200301;Casas de bingo;;RUA;SANTA CATARINA;1742;;CENTRO;18700970;SP;6189;;;;;;;;;;16;0;0,00;05;
53416533000620;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20040527;9200301;Casas de bingo;;AVENIDA;ALTINO ARANTES;496;;CENTRO;19900031;SP;6795;;;;;;;;;;16;0;0,00;05;
53416533000700;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20040811;9312300;Clubes sociais, esportivos e similares;;RUA;BARAO DO RIO BRANCO;294;;SANTO AMARO;04753000;SP;7107;;;;;;;;;;16;0;0,00;05;
53416533000891;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20041026;9312300;Clubes sociais, esportivos e similares;;AVENIDA;TABOAO;4105;;VILA SANTA LUZIA;09657000;SP;7075;;;;;;;;;;16;0;0,00;05;
53416533000972;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20041108;9312300;Clubes sociais, esportivos e similares;;RUA;GENERAL GLICERIO;3134;3136;CENTRO;15015400;SP;7097;;;;;;;;;;16;0;0,00;05;
53416533001006;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20050729;9312300;Clubes sociais, esportivos e similares;;AVENIDA;31 DE MARCO;747;;CENTRO;18110005;SP;7243;;;;;;;;;;16;0;0,00;05;
53416533001197;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20050929;9312300;Clubes sociais, esportivos e similares;;RUA;MARANHAO;320;;CENTRO;15800020;SP;6323;17;35224404;11;91265493;17;35224404;;;;16;0;0,00;05;
53416533001278;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20051122;9312300;Clubes sociais, esportivos e similares;;RUA;ALVARES MACHADO;932;;CENTRO;13013071;SP;6291;19;32347864;;;;;TECLACONTABIL@DIRECTNET.COM.BR;;;16;0;0,00;05;
53416533001359;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20070330;9312300;Clubes sociais, esportivos e similares;;RUA;TUIUTI;1067;;CIDADE NOVA;13334000;SP;6511;19;32347864;;;;;;;;16;0;0,00;05;
53416533001430;53416533;2;JAGUARE ESPORTE CLUBE;JAGUARE ESPORTE CLUBE;02;20190903;00;;;;3999;Associação Privada;20081114;9312300;Clubes sociais, esportivos e similares;;AVENIDA;PADRE ANCHIETA;1865;;ESTELAMARIS;11750000;SP;6853;11;55650771;11;55650771;11;55650771;triagem@previsaocontabil.com.br;;;16;0;0,00;05;
53416533001510;53416533;2;JAGUARE ESPORTE CLUBE;JAGUARE ESPORTE CLUBE;02;20190903;00;;;;3999;Associação Privada;20081216;9312300;Clubes sociais, esportivos e similares;;RUA;FREI GASPAR;204;;CENTRO;11310020;SP;7121;11;55650771;11;55650771;11;55650771;triagem@previsaocontabil.com.br;;;16;0;0,00;05;
53416533001600;53416533;2;JAGUARE ESPORTE CLUBE;JAGUARE ESPORTE CLUBE;02;20190903;00;;;;3999;Associação Privada;20090121;9312300;Clubes sociais, esportivos e similares;;RUA;PAVAO NATAL;351;;PARQUE SANTA CECILIA;04862020;SP;7107;11;55650771;11;55650771;11;55650771;triagem@previsaocontabil.com.br;;;16;0;0,00;05;
53416533001782;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20090713;9312300;Clubes sociais, esportivos e similares;;AVENIDA;PRESIDENTE VARGAS;1.770;;CARMO;14801000;SP;6163;16;33322388;16;33322388;16;33322388;gemarge@netsite.com.br;;;16;0;0,00;05;
53416533001863;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20091118;9312300;Clubes sociais, esportivos e similares;;RUA;ANTONIO BERNARDO COUTINHO;102;;CENTRO;06013050;SP;6789;11;56700771;11;56700771;11;56700771;legal@previsaocontabil.com.br;;;16;0;0,00;05;
53416533001944;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20091118;9312300;Clubes sociais, esportivos e similares;;RUA;ANTONIO BERNARDO COUTINHO;167;;CENTRO;06013050;SP;6789;11;56700771;11;56700771;11;56700771;legal@previsaocontabil.com.br;;;16;0;0,00;05;
53416533002088;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20091118;9312300;Clubes sociais, esportivos e similares;;AVENIDA;JOAO BATISTA;54;;CENTRO;06097090;SP;6789;11;56700771;11;56700771;11;56700771;legal@previsaocontabil.com.br;;;16;0;0,00;05;
53416533002169;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20160321;9312300;Clubes sociais, esportivos e similares;;AVENIDA;FERNANDO FERNANDES;940;;JARDIM MITUZI;06775970;SP;7157;11;66673739;;;;;MATIAS.MAT@HOTMAIL.COM;;;16;0;0,00;05;
53416533002240;53416533;2;JAGUARE ESPORTE CLUBE;;02;20190903;00;;;;3999;Associação Privada;20170519;9312300;Clubes sociais, esportivos e similares;;AVENIDA;CAMPOS SALLES;727;SLJ   1 2 3;CENTRO;13010081;SP;6291;11;28227740;;;;;ACCOELHO@OABSP.COM.BR;;;16;0;0,00;05;
53422929000175;53422929;1;CLUBE ATLETICO TABOAO DA SERRA;;02;20051103;00;;;;3999;Associação Privada;19860219;9312300;Clubes sociais, esportivos e similares;;RUA;MARIA JOSE AMARAL ARRUDA CASTANHO;136;;PARQUE PINHEIROS;06767040;SP;7157;11;47013612;11;47875661;11;47013612;ALBACH@UOL.COM.BR;;;16;0;0,00;05;
53425302000178;53425302;1;CLUBE ATLETICO OURINHENSE;;08;20150209;73;;;;3999;Associação Privada;19710802;9312300;Clubes sociais, esportivos e similares;;RUA;SANTOS DUMONT;440;;VILA MANO;19912080;SP;6795;014;3221657;;;;;;;;16;0;0,00;05;
53589735000169;53589735;1;JUDO CLUBE ONODERA;;02;20021228;00;;;;3999;Associação Privada;19840618;9312300;Clubes sociais, esportivos e similares;;RUA;MUNIZ DE SOUSA;1264;;ACLIMACAO;01534001;SP;7107;;;;;;;;;;16;0;0,00;05;
53724142000168;53724142;1;SOCIEDADE RECREATIVA X DEMARCO;;04;20210323;63;;;;3999;Associação Privada;19690409;9312300;Clubes sociais, esportivos e similares;;RUA;CONEGO PEREGRINO;1091;;CENTRO;14415000;SP;6827;;;;;;;;;;16;0;0,00;05;
53887006000199;53887006;1;MARES DO SUL HOTEIS,CAMPING CLUB;;08;20081231;71;;;;3999;Associação Privada;19841019;9312300;Clubes sociais, esportivos e similares;;RUA;CORONEL LISBOA;958;;VL MARIANA;04020041;SP;7107;;;;;;;;;;16;0;0,00;05;
53971073000197;53971073;1;CLUBE ATLETICO ILHA SOLTEIRA;CAIS;08;20150209;73;;;;3999;Associação Privada;19700710;9312300;Clubes sociais, esportivos e similares;;RUA;ITABIRA;600;;ILHA SOLTEIRA;15370000;SP;6849;;;;;;;;;;16;0;0,00;05;
53971974000189;53971974;1;SOCIEDADE ESPORTIVA ILHA SOLTEIRA;SEIS;02;20051103;00;;;;3999;Associação Privada;19710104;9312300;Clubes sociais, esportivos e similares;;RUA;BRASILIA;300;;CENTRO;15385000;SP;2943;18;37422115;;;;;;;;16;0;0,00;05;
53971974000260;53971974;2;SOCIEDADE ESPORTIVA ILHA SOLTEIRA;CHACARA SEIS;02;20051103;00;;;;3999;Associação Privada;19801020;9312300;Clubes sociais, esportivos e similares;;ESTRADA;ILHA PEREIRA BARRETO;S/N;KM 4;ILHA SOLTEIRA;15370000;SP;6849;;;;;;;;;;16;0;0,00;05;
54013883000101;54013883;1;CLUBE CHACARA SOL NASCENTE;;02;20190314;00;;;;3999;Associação Privada;19860311;9312300;Clubes sociais, esportivos e similares;;;LOC  BAIRRO DOS MARINS;S/N;;DOS MARINS;13405190;SP;6875;;;;;;;;;;16;0;0,00;05;
54018437000181;54018437;1;CORDEIRO CLUBE;;02;20190528;00;;;;3999;Associação Privada;19860807;9312300;Clubes sociais, esportivos e similares;;PRACA;COMENDADOR JAMIL A SAAD;86;;CENTRO;13490000;SP;6349;;;;;;;;;;16;0;0,00;05;
54123286000121;54123286;1;CLUBE LITERARIO E RECREATIVO DE PINDAMONHANGABA;;04;20201023;63;;;;3999;Associação Privada;19810511;9312300;Clubes sociais, esportivos e similares;;RUA;MARECHAL DEODORO;316;;;12425190;SP;6861;;;;;;;;;;05;0;0,00;05;
54330980000110;54330980;1;BOTAFOGO FUTEBOL CLUBE DE SAO MIGUEL ARCANJO;;02;20190605;00;;;;3999;Associação Privada;19860114;9312300;Clubes sociais, esportivos e similares;;RUA;SIQUEIRA CAMPOS;264;;CENTRO;18230000;SP;7105;;;;;;;;;;16;0;0,00;05;
54335393000113;54335393;1;CLUBE ATLETICO PAULISTANO;C A P;02;20031004;00;;;;3999;Associação Privada;19870624;9312300;Clubes sociais, esportivos e similares;;AVENIDA;SANTA RITA;151;;VILA AGUIAR;18130675;SP;7113;;;;;;;;;;16;0;0,00;05;
54344007000150;54344007;1;GREMIO RECREATIVO ESPORTIVO RECANTO;;08;20081231;71;;;;3999;Associação Privada;19850711;9312300;Clubes sociais, esportivos e similares;;RUA;MAR FLORIANO PEIXOTO;67;29;GONZAGA;11060913;SP;7071;;;;;;;;;;16;0;0,00;05;
54387766000108;54387766;1;CLUBE CORONEL BARBOSA;;02;20051103;00;;;;3999;Associação Privada;19680110;9312300;Clubes sociais, esportivos e similares;9430800,9493600,9499500;RUA;SAO JOSE;799;;CENTRO;13400330;SP;6875;;;;;;;;;;16;0;0,00;05;
54404603000188;54404603;1;CENTRO CULTURAL E RECREATIVO CRISTOVAO COLOMBO;;02;20051103;00;;;;3999;Associação Privada;19691210;9312300;Clubes sociais, esportivos e similares;;AVENIDA;PROF ALBERTO VOLLET SACHS;2300;;MORUMBI;13417820;SP;6875;19;31248800;;;19;31248815;admin@cristovao.com.br;;;16;0;0,00;05;
54404603000269;54404603;2;CENTRO CULTURAL E RECREATIVO CRISTOVAO COLOMBO;;02;20070628;00;;;;3999;Associação Privada;20070628;9312300;Clubes sociais, esportivos e similares;;RUA;GOVERNADOR PEDRO DE TOLEDO;771;;CENTRO;13400070;SP;6875;19;31248800;;;19;31248800;orlex@terra.com.br;;;16;0;0,00;05;
54407507000193;54407507;1;ASSOCIACAO ATLETICA BANCODO BRASIL DE PIRACICABA;;02;20200423;00;;;;3999;Associação Privada;19700306;9312300;Clubes sociais, esportivos e similares;;CAMPO;BAIRRO SERTAOZINHO;S N;;SERTAOZINHO;13405190;SP;6875;;;;;;;;;;16;0;0,00;05;
